0,4072712.0,4319418.0,1684769.0,564703.0,3119836.0,4423521.0,2346431.0,08;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,7170243.0,2636905.0,4707559.0,2057837.0,12;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8028185.0,2699566.0,4341669.0,1511681.0,32;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8275142.0,2892372.0,422942.0,1503287.0,5;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8452899.0,3059286.0,4129392.0,1493592.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8452899.0,3059286.0,4129392.0,1493592.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8636518.0,3222252.0,4059502.0,1476269.0,54;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8671395.0,3252704.0,4029761.0,1477907.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8690414.0,3279492.0,4031043.0,1471602.0,5;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8690414.0,3279492.0,4031043.0,1471602.0,5;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8722257.0,3310513.0,4041557.0,1461585.0,5;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8724003.0,3312223.0,4037462.0,1463366.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8738661.0,3321944.0,4020927.0,1463707.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8759028.0,32926.0,4050606.0,1462061.0,5;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8771521.0,3311099.0,4048901.0,1458452.0,48;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8770724.0,331801.0,4028573.0,1464322.0,5;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8769778.0,33177.0,4028667.0,1463131.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,876594.0,3309904.0,4030951.0,1464828.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8775544.0,3326591.0,403001.0,1458312.0,46;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8773947.0,3319233.0,4034614.0,1459326.0,46;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,876142.0,3331916.0,3999223.0,1467254.0,44;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8758829.0,3317328.0,4009033.0,1468119.0,48;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8751388.0,329416.0,401976.0,1472629.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8746952.0,3285812.0,402121.0,1474993.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8746556.0,329561.0,4005149.0,1477624.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8746556.0,329561.0,4005149.0,1477624.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8750553.0,3306097.0,3997525.0,1478621.0,48;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8758122.0,3320677.0,3991803.0,1477243.0,46;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8758122.0,3320677.0,3991803.0,1477243.0,46;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,875767.0,3318949.0,3993137.0,1477128.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8757439.0,3318577.0,3993106.0,1477439.0,46;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8757439.0,3318577.0,3993106.0,1477439.0,46;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8764076.0,3339693.0,3976996.0,147854.0,44;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8741161.0,334101.0,3968088.0,1513959.0,42;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8742123.0,3340494.0,3968514.0,1512669.0,44;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,874357.0,3342763.0,3966967.0,1511206.0,46;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8720694.0,3334318.0,3950093.0,1509309.0,48;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8726254.0,336527.0,3925784.0,1511601.0,44;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8703412.0,3366411.0,3898077.0,1508967.0,48;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8711426.0,3356717.0,3923441.0,1511379.0,46;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8706412.0,3352668.0,3922786.0,1513155.0,44;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8730358.0,3367878.0,3929221.0,1506404.0,54;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8727681.0,3363391.0,3931689.0,1507432.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8738906.0,3367242.0,3938567.0,1507038.0,54;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8758661.0,3381049.0,393428.0,1478018.0,48;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8773463.0,3383321.0,3947673.0,1477953.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8835094.0,3393253.0,4020279.0,147904.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8837481.0,3393276.0,4023772.0,1479041.0,5;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8845381.0,3397255.0,4028733.0,1478598.0,5;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8849417.0,339709.0,403243.0,1478591.0,52;5;0,01384286;50;0;
0,4072712.0,4319418.0,1684769.0,8849417.0,339709.0,403243.0,1478591.0,52;5;0,01384286;50;0;
